frame,milisec,ASIx,ASIy,PSIx,PSIy,THIx,THIy,KNEx,KNEy,TIBx,TIBy,ANKx,ANKy,TOEx,TOEy,HEEx,HEEy,hip angle,knee angle,ankle angle
429,None,None,None,None,None,0.434375,0.49027777777777776,0.4359375,0.6,0.475,0.6708333333333333,None,None,None,None,None,None,None,None,None
430,None,None,None,None,None,0.434375,0.49027777777777776,0.4359375,0.6,0.475,0.6708333333333333,None,None,None,None,None,None,None,None,None
431,None,None,None,None,None,0.42890625,0.4888888888888889,0.4296875,0.5986111111111111,0.46875,0.6708333333333333,None,None,None,None,None,None,None,None,None
432,None,None,None,None,None,0.42890625,0.4888888888888889,0.4296875,0.5986111111111111,0.46875,0.6708333333333333,None,None,None,None,None,None,None,None,None
433,None,None,None,None,None,0.42421875,0.4875,0.4234375,0.5972222222222222,0.4625,0.6680555555555555,None,None,None,None,None,None,None,None,None
434,None,None,None,None,None,0.42421875,0.4875,0.4234375,0.5972222222222222,0.4625,0.6680555555555555,None,None,None,None,None,None,None,None,None
435,None,None,None,None,None,0.41875,0.4861111111111111,0.4171875,0.5972222222222222,0.45546875,0.6680555555555555,None,None,None,None,None,None,None,None,None
436,None,None,None,None,None,0.41875,0.4861111111111111,0.4171875,0.5972222222222222,0.45546875,0.6680555555555555,None,None,None,None,None,None,None,None,None
437,None,None,None,None,None,0.4140625,0.4861111111111111,0.4109375,0.5958333333333333,0.44921875,0.6680555555555555,None,None,None,None,None,None,None,None,None
438,None,None,None,None,None,0.4140625,0.4861111111111111,0.4109375,0.5958333333333333,0.44921875,0.6680555555555555,None,None,None,None,None,None,None,None,None
439,None,None,None,None,None,0.40859375,0.4847222222222222,0.4046875,0.5944444444444444,0.4421875,0.6680555555555555,None,None,None,None,None,None,None,None,None
440,None,None,None,None,None,0.40859375,0.4847222222222222,0.4046875,0.5944444444444444,0.4421875,0.6680555555555555,None,None,None,None,None,None,None,None,None
441,None,None,None,None,None,0.40390625,0.48333333333333334,0.3984375,0.5930555555555556,0.43515625,0.6680555555555555,None,None,None,None,None,None,None,None,None
442,None,None,None,None,None,0.40390625,0.48333333333333334,0.3984375,0.5930555555555556,0.43515625,0.6680555555555555,None,None,None,None,None,None,None,None,None
443,None,None,None,None,None,0.39921875,0.48194444444444445,0.39296875,0.5916666666666667,0.428125,0.6680555555555555,None,None,None,None,None,None,None,None,None
444,None,None,None,None,None,0.39921875,0.48194444444444445,0.39296875,0.5916666666666667,0.428125,0.6680555555555555,None,None,None,None,None,None,None,None,None
445,None,None,None,None,None,0.39375,0.48194444444444445,0.38671875,0.5916666666666667,0.42109375,0.6680555555555555,None,None,None,None,None,None,None,None,None
446,None,None,None,None,None,0.39375,0.48194444444444445,0.38671875,0.5916666666666667,0.42109375,0.6680555555555555,None,None,None,None,None,None,None,None,None
447,None,None,None,None,None,0.3890625,0.48055555555555557,0.38125,0.5902777777777778,0.41484375,0.6680555555555555,None,None,None,None,None,None,None,None,None
448,None,None,None,None,None,0.3890625,0.48055555555555557,0.38125,0.5902777777777778,0.41484375,0.6680555555555555,None,None,None,None,None,None,None,None,None
449,None,None,None,None,None,0.38515625,0.4791666666666667,0.375,0.5888888888888889,0.4078125,0.6680555555555555,None,None,None,None,None,None,None,None,None
450,None,None,None,None,None,0.38515625,0.4791666666666667,0.375,0.5888888888888889,0.4078125,0.6680555555555555,None,None,None,None,None,None,None,None,None
451,None,None,None,None,None,0.38046875,0.4791666666666667,0.36953125,0.5875,0.4015625,0.6680555555555555,None,None,None,None,None,None,None,None,None
452,None,None,None,None,None,0.38046875,0.4791666666666667,0.36953125,0.5875,0.4015625,0.6680555555555555,None,None,None,None,None,None,None,None,None
453,None,None,None,None,None,0.37578125,0.4777777777777778,0.36328125,0.5861111111111111,0.39453125,0.6694444444444444,None,None,None,None,None,None,None,None,None
454,None,None,None,None,None,0.37578125,0.4777777777777778,0.36328125,0.5861111111111111,0.39453125,0.6694444444444444,None,None,None,None,None,None,None,None,None
455,None,None,None,None,None,0.37109375,0.4777777777777778,0.3578125,0.5861111111111111,0.3875,0.6694444444444444,None,None,None,None,None,None,None,None,None
456,None,None,None,None,None,0.37109375,0.4777777777777778,0.3578125,0.5861111111111111,0.3875,0.6694444444444444,None,None,None,None,None,None,None,None,None
457,None,None,None,None,None,0.3671875,0.4777777777777778,0.353125,0.5847222222222223,0.38125,0.6708333333333333,None,None,None,None,None,None,None,None,None
458,None,None,None,None,None,0.3671875,0.4777777777777778,0.353125,0.5847222222222223,0.38125,0.6708333333333333,None,None,None,None,None,None,None,None,None
459,None,None,None,None,None,0.36328125,0.47638888888888886,0.34765625,0.5833333333333334,0.37421875,0.6708333333333333,None,None,None,None,None,None,None,None,None
460,None,None,None,None,None,0.36328125,0.47638888888888886,0.34765625,0.5833333333333334,0.37421875,0.6708333333333333,None,None,None,None,None,None,None,None,None
461,None,None,None,None,None,0.35859375,0.47638888888888886,0.3421875,0.5819444444444445,0.36796875,0.6708333333333333,None,None,None,None,None,None,None,None,None
462,None,None,None,None,None,0.35859375,0.47638888888888886,0.3421875,0.5819444444444445,0.36796875,0.6708333333333333,None,None,None,None,None,None,None,None,None
463,None,None,None,None,None,0.3546875,0.475,0.3375,0.5805555555555556,0.3609375,0.6708333333333333,None,None,None,None,None,None,None,None,None
464,None,None,None,None,None,0.3546875,0.475,0.3375,0.5805555555555556,0.3609375,0.6708333333333333,None,None,None,None,None,None,None,None,None
465,None,None,None,None,None,0.35078125,0.4736111111111111,0.3328125,0.5805555555555556,0.3546875,0.6722222222222223,None,None,None,None,None,None,None,None,None
466,None,None,None,None,None,0.35078125,0.4736111111111111,0.3328125,0.5805555555555556,0.3546875,0.6722222222222223,None,None,None,None,None,None,None,None,None
467,None,None,None,None,None,0.346875,0.4722222222222222,0.328125,0.5791666666666667,0.3484375,0.6736111111111112,None,None,None,None,None,None,None,None,None
468,None,None,None,None,None,0.346875,0.4722222222222222,0.328125,0.5791666666666667,0.3484375,0.6736111111111112,None,None,None,None,None,None,None,None,None
469,None,None,None,None,None,0.34296875,0.4722222222222222,0.3234375,0.5777777777777777,0.3421875,0.6736111111111112,None,None,None,None,None,None,None,None,None
470,None,None,None,None,None,0.34296875,0.4722222222222222,0.3234375,0.5777777777777777,0.3421875,0.6736111111111112,None,None,None,None,None,None,None,None,None
471,None,None,None,None,None,0.34296875,0.4722222222222222,0.3234375,0.5777777777777777,0.3421875,0.6736111111111112,None,None,None,None,None,None,None,None,None
472,None,None,None,None,None,0.3390625,0.4722222222222222,0.31875,0.5777777777777777,0.3359375,0.6736111111111112,None,None,None,None,None,None,None,None,None
473,None,None,None,None,None,0.33515625,0.4722222222222222,0.31484375,0.5763888888888888,0.33046875,0.6736111111111112,None,None,None,None,None,None,None,None,None
474,None,None,None,None,None,0.33515625,0.4722222222222222,0.31484375,0.5763888888888888,0.33046875,0.6736111111111112,None,None,None,None,None,None,None,None,None
475,None,None,None,None,None,0.33203125,0.4722222222222222,0.31015625,0.5763888888888888,0.32421875,0.675,None,None,None,None,None,None,None,None,None
476,None,None,None,None,None,0.33203125,0.4722222222222222,0.31015625,0.5763888888888888,0.32421875,0.675,None,None,None,None,None,None,None,None,None
477,None,None,None,None,None,0.33203125,0.4722222222222222,0.31015625,0.5763888888888888,0.32421875,0.675,None,None,None,None,None,None,None,None,None
478,None,None,None,None,None,0.328125,0.4722222222222222,0.30625,0.5763888888888888,0.31796875,0.6763888888888889,None,None,None,None,None,None,None,None,None
479,None,None,None,None,None,0.32421875,0.4722222222222222,0.30234375,0.5763888888888888,0.3125,0.6763888888888889,None,None,None,None,None,None,None,None,None
480,None,None,None,None,None,0.32421875,0.4722222222222222,0.30234375,0.5763888888888888,0.3125,0.6763888888888889,None,None,None,None,None,None,None,None,None
481,None,None,None,None,None,0.32421875,0.4722222222222222,0.30234375,0.5763888888888888,0.3125,0.6763888888888889,None,None,None,None,None,None,None,None,None
482,None,None,None,None,None,0.32109375,0.4722222222222222,0.2984375,0.575,0.30625,0.6777777777777778,None,None,None,None,None,None,None,None,None
483,None,None,None,None,None,0.32109375,0.4722222222222222,0.2984375,0.575,0.30625,0.6777777777777778,None,None,None,None,None,None,None,None,None
484,None,None,None,None,None,0.3171875,0.4722222222222222,0.29453125,0.5763888888888888,0.3,0.6791666666666667,None,None,None,None,None,None,None,None,None
485,None,None,None,None,None,0.31328125,0.4736111111111111,0.290625,0.5763888888888888,0.29453125,0.6791666666666667,None,None,None,None,None,None,None,None,None
486,None,None,None,None,None,0.31328125,0.4736111111111111,0.290625,0.5763888888888888,0.29453125,0.6791666666666667,None,None,None,None,None,None,None,None,None
487,None,None,None,None,None,0.31328125,0.4736111111111111,0.290625,0.5763888888888888,0.29453125,0.6791666666666667,None,None,None,None,None,None,None,None,None
488,None,None,None,None,None,0.31015625,0.4736111111111111,0.28671875,0.5763888888888888,0.28828125,0.6805555555555556,None,None,None,None,None,None,None,None,None
489,None,None,None,None,None,0.31015625,0.4736111111111111,0.28671875,0.5763888888888888,0.28828125,0.6805555555555556,None,None,None,None,None,None,None,None,None
490,None,None,None,None,None,0.30625,0.475,0.2828125,0.5763888888888888,0.2828125,0.6805555555555556,None,None,None,None,None,None,None,None,None
491,None,None,None,None,None,0.303125,0.475,0.2796875,0.5777777777777777,0.27734375,0.6819444444444445,None,None,None,None,None,None,None,None,None
492,None,None,None,None,None,0.303125,0.475,0.2796875,0.5777777777777777,0.27734375,0.6819444444444445,None,None,None,None,None,None,None,None,None
493,None,None,None,None,None,0.303125,0.475,0.2796875,0.5777777777777777,0.27734375,0.6819444444444445,None,None,None,None,None,None,None,None,None
494,None,None,None,None,None,0.29921875,0.47638888888888886,0.2765625,0.5777777777777777,0.27265625,0.6819444444444445,None,None,None,None,None,None,None,None,None
495,None,None,None,None,None,0.29921875,0.47638888888888886,0.2765625,0.5777777777777777,0.27265625,0.6819444444444445,None,None,None,None,None,None,None,None,None
496,None,None,None,None,None,0.29609375,0.47638888888888886,0.2734375,0.5791666666666667,0.26796875,0.6819444444444445,None,None,None,None,None,None,None,None,None
497,None,None,None,None,None,0.29609375,0.47638888888888886,0.2734375,0.5791666666666667,0.26796875,0.6819444444444445,None,None,None,None,None,None,None,None,None
498,None,None,None,None,None,0.29296875,0.4777777777777778,0.2703125,0.5791666666666667,0.26328125,0.6833333333333333,None,None,None,None,None,None,None,None,None
499,None,None,None,None,None,0.29296875,0.4777777777777778,0.2703125,0.5791666666666667,0.26328125,0.6833333333333333,None,None,None,None,None,None,None,None,None
500,None,None,None,None,None,0.2890625,0.4791666666666667,0.2671875,0.5805555555555556,0.25859375,0.6847222222222222,None,None,None,None,None,None,None,None,None
501,None,None,None,None,None,0.2890625,0.4791666666666667,0.2671875,0.5805555555555556,0.25859375,0.6847222222222222,None,None,None,None,None,None,None,None,None
502,None,None,None,None,None,0.2859375,0.4791666666666667,0.2640625,0.5805555555555556,0.25390625,0.6847222222222222,None,None,None,None,None,None,None,None,None
503,None,None,None,None,None,0.2859375,0.4791666666666667,0.2640625,0.5805555555555556,0.25390625,0.6847222222222222,None,None,None,None,None,None,None,None,None
504,None,None,None,None,None,0.2828125,0.48055555555555557,0.2609375,0.5819444444444445,0.25,0.6847222222222222,None,None,None,None,None,None,None,None,None
505,None,None,None,None,None,0.2828125,0.48055555555555557,0.2609375,0.5819444444444445,0.25,0.6847222222222222,None,None,None,None,None,None,None,None,None
506,None,None,None,None,None,0.27890625,0.48055555555555557,0.2578125,0.5819444444444445,0.2453125,0.6861111111111111,None,None,None,None,None,None,None,None,None
507,None,None,None,None,None,0.27890625,0.48055555555555557,0.2578125,0.5819444444444445,0.2453125,0.6861111111111111,None,None,None,None,None,None,None,None,None
508,None,None,None,None,None,0.27578125,0.48194444444444445,0.2546875,0.5833333333333334,0.24140625,0.6861111111111111,None,None,None,None,None,None,None,None,None
509,None,None,None,None,None,0.27578125,0.48194444444444445,0.2546875,0.5833333333333334,0.24140625,0.6861111111111111,None,None,None,None,None,None,None,None,None
510,None,None,None,None,None,0.271875,0.48333333333333334,0.2515625,0.5833333333333334,0.23671875,0.6861111111111111,None,None,None,None,None,None,None,None,None
511,None,None,None,None,None,0.271875,0.48333333333333334,0.2515625,0.5833333333333334,0.23671875,0.6861111111111111,None,None,None,None,None,None,None,None,None
512,None,None,None,None,None,0.26796875,0.48333333333333334,0.24765625,0.5847222222222223,0.23203125,0.6875,None,None,None,None,None,None,None,None,None
513,None,None,None,None,None,0.26796875,0.48333333333333334,0.24765625,0.5847222222222223,0.23203125,0.6875,None,None,None,None,None,None,None,None,None
514,None,None,None,None,None,0.2640625,0.4847222222222222,0.24453125,0.5861111111111111,0.228125,0.6875,None,None,None,None,None,None,None,None,None
515,None,None,None,None,None,0.2640625,0.4847222222222222,0.24453125,0.5861111111111111,0.228125,0.6875,None,None,None,None,None,None,None,None,None
516,None,None,None,None,None,0.26015625,0.4861111111111111,0.240625,0.5861111111111111,0.2234375,0.6875,None,None,None,None,None,None,None,None,None
517,None,None,None,None,None,0.26015625,0.4861111111111111,0.240625,0.5861111111111111,0.2234375,0.6875,None,None,None,None,None,None,None,None,None
518,None,None,None,None,None,0.25625,0.4861111111111111,0.23671875,0.5861111111111111,0.21953125,0.6888888888888889,None,None,None,None,None,None,None,None,None
519,None,None,None,None,None,0.25625,0.4861111111111111,0.23671875,0.5861111111111111,0.21953125,0.6888888888888889,None,None,None,None,None,None,None,None,None
520,None,None,None,None,None,0.2515625,0.4861111111111111,0.23203125,0.5861111111111111,0.215625,0.6888888888888889,None,None,None,None,None,None,None,None,None
521,None,None,None,None,None,0.2515625,0.4861111111111111,0.23203125,0.5861111111111111,0.215625,0.6888888888888889,None,None,None,None,None,None,None,None,None
522,None,None,None,None,None,0.246875,0.4875,0.228125,0.5875,0.21171875,0.6902777777777778,None,None,None,None,None,None,None,None,None
523,None,None,None,None,None,0.246875,0.4875,0.228125,0.5875,0.21171875,0.6902777777777778,None,None,None,None,None,None,None,None,None
524,None,None,None,None,None,0.2421875,0.4875,0.2234375,0.5875,0.2078125,0.6902777777777778,None,None,None,None,None,None,None,None,None
525,None,None,None,None,None,0.2421875,0.4875,0.2234375,0.5875,0.2078125,0.6902777777777778,None,None,None,None,None,None,None,None,None
526,None,None,None,None,None,0.2375,0.4875,0.21875,0.5875,0.20390625,0.6902777777777778,None,None,None,None,None,None,None,None,None
527,None,None,None,None,None,0.2375,0.4875,0.21875,0.5875,0.20390625,0.6902777777777778,None,None,None,None,None,None,None,None,None
528,None,None,None,None,None,0.2328125,0.4888888888888889,0.2140625,0.5888888888888889,0.20078125,0.6916666666666667,None,None,None,None,None,None,None,None,None
529,None,None,None,None,None,0.2328125,0.4888888888888889,0.2140625,0.5888888888888889,0.20078125,0.6916666666666667,None,None,None,None,None,None,None,None,None
530,None,None,None,None,None,0.22734375,0.4888888888888889,0.209375,0.5888888888888889,0.196875,0.6916666666666667,None,None,None,None,None,None,None,None,None
531,None,None,None,None,None,0.22734375,0.4888888888888889,0.209375,0.5888888888888889,0.196875,0.6916666666666667,None,None,None,None,None,None,None,None,None
532,None,None,None,None,None,0.22265625,0.4888888888888889,0.2046875,0.5888888888888889,0.19296875,0.6930555555555555,None,None,None,None,None,None,None,None,None
533,None,None,None,None,None,0.22265625,0.4888888888888889,0.2046875,0.5888888888888889,0.19296875,0.6930555555555555,None,None,None,None,None,None,None,None,None
534,None,None,None,None,None,0.21796875,0.49027777777777776,0.20078125,0.5902777777777778,0.18984375,0.6944444444444444,None,None,None,None,None,None,None,None,None
535,None,None,None,None,None,0.21796875,0.49027777777777776,0.20078125,0.5902777777777778,0.18984375,0.6944444444444444,None,None,None,None,None,None,None,None,None
536,None,None,None,None,None,0.21328125,0.49027777777777776,0.19609375,0.5902777777777778,0.18671875,0.6944444444444444,None,None,None,None,None,None,None,None,None
537,None,None,None,None,None,0.21328125,0.49027777777777776,0.19609375,0.5902777777777778,0.18671875,0.6944444444444444,None,None,None,None,None,None,None,None,None
538,None,None,None,None,None,0.20859375,0.49027777777777776,0.19140625,0.5916666666666667,0.18359375,0.6958333333333333,None,None,None,None,None,None,None,None,None
539,None,None,None,None,None,0.20859375,0.49027777777777776,0.19140625,0.5916666666666667,0.18359375,0.6958333333333333,None,None,None,None,None,None,None,None,None
540,None,None,None,None,None,0.20390625,0.49027777777777776,0.1875,0.5916666666666667,0.18046875,0.6958333333333333,None,None,None,None,None,None,None,None,None
541,None,None,None,None,None,0.20390625,0.49027777777777776,0.1875,0.5916666666666667,0.18046875,0.6958333333333333,None,None,None,None,None,None,None,None,None
542,None,None,None,None,None,0.2,0.49166666666666664,0.18359375,0.5916666666666667,0.17734375,0.6972222222222222,None,None,None,None,None,None,None,None,None
543,None,None,None,None,None,0.2,0.49166666666666664,0.18359375,0.5916666666666667,0.17734375,0.6972222222222222,None,None,None,None,None,None,None,None,None
544,None,None,None,None,None,0.1953125,0.49166666666666664,0.1796875,0.5916666666666667,0.1734375,0.6972222222222222,None,None,None,None,None,None,None,None,None
545,None,None,None,None,None,0.1953125,0.49166666666666664,0.1796875,0.5916666666666667,0.1734375,0.6972222222222222,None,None,None,None,None,None,None,None,None
546,None,None,None,None,None,0.19140625,0.49027777777777776,0.1765625,0.5916666666666667,0.16953125,0.6972222222222222,None,None,None,None,None,None,None,None,None
547,None,None,None,None,None,0.19140625,0.49027777777777776,0.1765625,0.5916666666666667,0.16953125,0.6972222222222222,None,None,None,None,None,None,None,None,None
548,None,None,None,None,None,0.18671875,0.49027777777777776,0.171875,0.5916666666666667,0.1640625,0.6972222222222222,None,None,None,None,None,None,None,None,None
549,None,None,None,None,None,0.18671875,0.49027777777777776,0.171875,0.5916666666666667,0.1640625,0.6972222222222222,None,None,None,None,None,None,None,None,None
550,None,None,None,None,None,0.1828125,0.49027777777777776,0.16796875,0.5916666666666667,0.15859375,0.6972222222222222,None,None,None,None,None,None,None,None,None
551,None,None,None,None,None,0.1828125,0.49027777777777776,0.16796875,0.5916666666666667,0.15859375,0.6972222222222222,None,None,None,None,None,None,None,None,None
552,None,None,None,None,None,0.17890625,0.4888888888888889,0.16328125,0.5916666666666667,0.15390625,0.6958333333333333,None,None,None,None,None,None,None,None,None
553,None,None,None,None,None,0.17890625,0.4888888888888889,0.16328125,0.5916666666666667,0.15390625,0.6958333333333333,None,None,None,None,None,None,None,None,None
554,None,None,None,None,None,0.17421875,0.4888888888888889,0.1578125,0.5902777777777778,0.14921875,0.6958333333333333,None,None,None,None,None,None,None,None,None
555,None,None,None,None,None,0.17421875,0.4888888888888889,0.1578125,0.5902777777777778,0.14921875,0.6958333333333333,None,None,None,None,None,None,None,None,None
556,None,None,None,None,None,0.16953125,0.4888888888888889,0.153125,0.5902777777777778,0.14609375,0.6958333333333333,None,None,None,None,None,None,None,None,None
557,None,None,None,None,None,0.16953125,0.4888888888888889,0.153125,0.5902777777777778,0.14609375,0.6958333333333333,None,None,None,None,None,None,None,None,None
558,None,None,None,None,None,0.16484375,0.4888888888888889,0.1484375,0.5902777777777778,0.14296875,0.6972222222222222,None,None,None,None,None,None,None,None,None
559,None,None,None,None,None,0.16484375,0.4888888888888889,0.1484375,0.5902777777777778,0.14296875,0.6972222222222222,None,None,None,None,None,None,None,None,None
560,None,None,None,None,None,0.16015625,0.4888888888888889,0.14453125,0.5916666666666667,0.140625,0.6972222222222222,None,None,None,None,None,None,None,None,None
561,None,None,None,None,None,0.16015625,0.4888888888888889,0.14453125,0.5916666666666667,0.140625,0.6972222222222222,None,None,None,None,None,None,None,None,None
562,None,None,None,None,None,0.15546875,0.4888888888888889,0.140625,0.5916666666666667,0.1390625,0.6986111111111111,None,None,None,None,None,None,None,None,None
563,None,None,None,None,None,0.15546875,0.4888888888888889,0.140625,0.5916666666666667,0.1390625,0.6986111111111111,None,None,None,None,None,None,None,None,None
564,None,None,None,None,None,0.15078125,0.4888888888888889,0.13828125,0.5916666666666667,0.1375,0.6986111111111111,None,None,None,None,None,None,None,None,None
565,None,None,None,None,None,0.15078125,0.4888888888888889,0.13828125,0.5916666666666667,0.1375,0.6986111111111111,None,None,None,None,None,None,None,None,None
566,None,None,None,None,None,0.146875,0.4888888888888889,0.13515625,0.5930555555555556,0.1359375,0.6986111111111111,None,None,None,None,None,None,None,None,None
567,None,None,None,None,None,0.146875,0.4888888888888889,0.13515625,0.5930555555555556,0.1359375,0.6986111111111111,None,None,None,None,None,None,None,None,None
568,None,None,None,None,None,0.14296875,0.4888888888888889,0.1328125,0.5930555555555556,0.134375,0.7,None,None,None,None,None,None,None,None,None
569,None,None,None,None,None,0.14296875,0.4888888888888889,0.1328125,0.5930555555555556,0.134375,0.7,None,None,None,None,None,None,None,None,None
570,None,None,None,None,None,0.13984375,0.4888888888888889,0.13125,0.5930555555555556,0.1328125,0.7,None,None,None,None,None,None,None,None,None
571,None,None,None,None,None,0.13984375,0.4888888888888889,0.13125,0.5930555555555556,0.1328125,0.7,None,None,None,None,None,None,None,None,None
572,None,None,None,None,None,0.1375,0.4875,0.1296875,0.5944444444444444,0.13125,0.7,None,None,None,None,None,None,None,None,None
573,None,None,None,None,None,0.1375,0.4875,0.1296875,0.5944444444444444,0.13125,0.7,None,None,None,None,None,None,None,None,None
574,None,None,None,None,None,0.13515625,0.4888888888888889,0.12734375,0.5944444444444444,0.13046875,0.7,None,None,None,None,None,None,None,None,None
575,None,None,None,None,None,0.13515625,0.4875,0.12734375,0.5944444444444444,0.13046875,0.7,None,None,None,None,None,None,None,None,None
576,None,None,None,None,None,0.1328125,0.4875,0.125,0.5944444444444444,0.12890625,0.7,None,None,None,None,None,None,None,None,None
577,None,None,None,None,None,0.1328125,0.4875,0.125,0.5944444444444444,0.12890625,0.7,None,None,None,None,None,None,None,None,None
578,None,None,None,None,None,0.13046875,0.4875,0.1234375,0.5944444444444444,0.12734375,0.7,None,None,None,None,None,None,None,None,None
579,None,None,None,None,None,0.13046875,0.4875,0.1234375,0.5944444444444444,0.12734375,0.7,None,None,None,None,None,None,None,None,None
580,None,None,None,None,None,0.12734375,0.49027777777777776,0.12109375,0.5944444444444444,0.1265625,0.7013888888888888,None,None,None,None,None,None,None,None,None
581,None,None,None,None,None,0.12734375,0.49027777777777776,0.12109375,0.5944444444444444,0.1265625,0.7013888888888888,None,None,None,None,None,None,None,None,None
582,None,None,None,None,None,0.12734375,0.49027777777777776,0.11953125,0.5944444444444444,0.125,0.7013888888888888,None,None,None,None,None,None,None,None,None
583,None,None,None,None,None,0.12734375,0.49027777777777776,0.11953125,0.5944444444444444,0.125,0.7013888888888888,None,None,None,None,None,None,None,None,None
584,None,None,None,None,None,0.12734375,0.49027777777777776,0.1171875,0.5944444444444444,0.1234375,0.7013888888888888,None,None,None,None,None,None,None,None,None
585,None,None,None,None,None,0.12734375,0.49027777777777776,0.1171875,0.5944444444444444,0.1234375,0.7013888888888888,None,None,None,None,None,None,None,None,None
586,None,None,None,None,None,0.12734375,0.49027777777777776,0.115625,0.5944444444444444,0.12265625,0.7013888888888888,None,None,None,None,None,None,None,None,None
587,None,None,None,None,None,0.12734375,0.49027777777777776,0.115625,0.5944444444444444,0.12265625,0.7013888888888888,None,None,None,None,None,None,None,None,None
588,None,None,None,None,None,0.12734375,0.49027777777777776,0.1140625,0.5944444444444444,0.121875,0.7013888888888888,None,None,None,None,None,None,None,None,None
589,None,None,None,None,None,0.12734375,0.49027777777777776,0.1140625,0.5944444444444444,0.121875,0.7013888888888888,None,None,None,None,None,None,None,None,None
590,None,None,None,None,None,0.11328125,0.49027777777777776,0.1125,0.5944444444444444,0.1203125,0.7027777777777777,None,None,None,None,None,None,None,None,None
591,None,None,None,None,None,0.11328125,0.49027777777777776,0.1125,0.5944444444444444,0.1203125,0.7027777777777777,None,None,None,None,None,None,None,None,None
592,None,None,None,None,None,0.1109375,0.4861111111111111,0.1109375,0.5958333333333333,0.11953125,0.7027777777777777,None,None,None,None,None,None,None,None,None
593,None,None,None,None,None,0.1109375,0.4861111111111111,0.1109375,0.5958333333333333,0.11953125,0.7027777777777777,None,None,None,None,None,None,None,None,None
594,None,None,None,None,None,0.10859375,0.4861111111111111,0.11015625,0.5958333333333333,0.11875,0.7027777777777777,None,None,None,None,None,None,None,None,None
595,None,None,None,None,None,0.10859375,0.4861111111111111,0.11015625,0.5958333333333333,0.11875,0.7027777777777777,None,None,None,None,None,None,None,None,None
596,None,None,None,None,None,0.10703125,0.4861111111111111,0.10859375,0.5958333333333333,0.11875,0.7027777777777777,None,None,None,None,None,None,None,None,None
597,None,None,None,None,None,0.10703125,0.4861111111111111,0.10859375,0.5958333333333333,0.11796875,0.7027777777777777,None,None,None,None,None,None,None,None,None
598,None,None,None,None,None,0.10546875,0.4861111111111111,0.1078125,0.5958333333333333,0.11796875,0.7027777777777777,None,None,None,None,None,None,None,None,None
599,None,None,None,None,None,0.10546875,0.4861111111111111,0.1078125,0.5958333333333333,0.11796875,0.7027777777777777,None,None,None,None,None,None,None,None,None
600,None,None,None,None,None,0.10390625,0.4861111111111111,0.10703125,0.5958333333333333,0.1171875,0.7027777777777777,None,None,None,None,None,None,None,None,None
601,None,None,None,None,None,0.10390625,0.4861111111111111,0.10703125,0.5958333333333333,0.1171875,0.7027777777777777,None,None,None,None,None,None,None,None,None
602,None,None,None,None,None,0.10234375,0.4861111111111111,0.10625,0.5958333333333333,0.1171875,0.7027777777777777,None,None,None,None,None,None,None,None,None
603,None,None,None,None,None,0.10234375,0.4861111111111111,0.10625,0.5958333333333333,0.1171875,0.7027777777777777,None,None,None,None,None,None,None,None,None
604,None,None,None,None,None,0.1,0.4861111111111111,0.10546875,0.5944444444444444,0.11640625,0.7027777777777777,None,None,None,None,None,None,None,None,None
605,None,None,None,None,None,0.1,0.4861111111111111,0.10546875,0.5944444444444444,0.11640625,0.7027777777777777,None,None,None,None,None,None,None,None,None
606,None,None,None,None,None,0.0984375,0.4847222222222222,0.10390625,0.5958333333333333,0.11640625,0.7027777777777777,None,None,None,None,None,None,None,None,None
607,None,None,None,None,None,0.0984375,0.4847222222222222,0.10390625,0.5958333333333333,0.11640625,0.7027777777777777,None,None,None,None,None,None,None,None,None
608,None,None,None,None,None,0.096875,0.4847222222222222,0.103125,0.5958333333333333,0.11640625,0.7027777777777777,None,None,None,None,None,None,None,None,None
609,None,None,None,None,None,0.096875,0.4847222222222222,0.103125,0.5958333333333333,0.11640625,0.7027777777777777,None,None,None,None,None,None,None,None,None
610,None,None,None,None,None,0.09453125,0.4847222222222222,0.10234375,0.5958333333333333,0.115625,0.7027777777777777,None,None,None,None,None,None,None,None,None
611,None,None,None,None,None,0.09453125,0.4847222222222222,0.10234375,0.5958333333333333,0.115625,0.7027777777777777,None,None,None,None,None,None,None,None,None
612,None,None,None,None,None,0.09453125,0.4847222222222222,0.10234375,0.5958333333333333,0.115625,0.7027777777777777,None,None,None,None,None,None,None,None,None
613,None,None,None,None,None,0.09296875,0.4847222222222222,0.10078125,0.5958333333333333,0.11484375,0.7013888888888888,None,None,None,None,None,None,None,None,None
614,None,None,None,None,None,0.090625,0.4847222222222222,0.1,0.5958333333333333,0.11484375,0.7027777777777777,None,None,None,None,None,None,None,None,None
615,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
616,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
617,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
618,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
619,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
620,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
621,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
